product_id,name,category,brand,price,stock,rating,created_at
P00934,Bird Seed 1kg,Pets,FurryFriends,13.52,252,4.3,2024-10-10
P00935,Cat Litter 10L M - Green,Pets,PetNest,194.53,88,4.5,2025-08-29
P00936,Pet Bed Medium,Pets,FurryFriends,136.77,368,3.6,2024-09-21
P00937,Dog Leash Nylon,Pets,PetNest,140.62,438,4.0,2024-06-28
P00938,Aquarium Filter,Pets,Paw&Co,29.24,443,3.4,2025-10-07
P00939,Bird Seed 1kg Plus,Pets,AquaPets,132.10,686,4.1,2025-02-11
P00940,Pet Shampoo 250ml,Pets,WildFeast,178.36,630,3.8,2025-01-20
P00941,Pet Treats Mixed 500g M,Pets,FurryFriends,10.53,353,3.9,2025-02-26
P00942,Dog Leash Nylon L,Pets,PetNest,59.81,110,4.4,2024-08-08
P00943,Aquarium Filter Max M - Green,Pets,HappyTail,50.26,102,3.5,2025-08-15
P00944,Fish Flakes 200g S - Blue,Pets,PetNest,184.90,381,4.4,2025-05-02
P00945,Bird Seed 1kg,Pets,WildFeast,199.08,158,3.8,2025-01-12
P00946,Pet Shampoo 250ml Pro - Red,Pets,WildFeast,26.75,107,4.5,2025-10-06
P00947,Cat Scratching Post Plus,Pets,Paw&Co,147.88,315,4.0,2024-08-17
P00948,Cat Litter 10L M,Pets,PetNest,121.48,61,4.1,2025-08-18
P00949,Pet Shampoo 250ml XL - Black,Pets,AquaPets,38.94,591,3.5,2025-10-08
P00950,Cat Litter 10L,Pets,Paw&Co,62.16,315,3.7,2025-07-05
P00951,Pet Shampoo 250ml - Red,Pets,HappyTail,173.80,79,4.6,2024-08-20
P00952,Pet Bed Medium Max XL,Pets,PetNest,42.11,267,4.5,2025-10-13
P00953,Small Animal Hay 1kg 2.0,Pets,HappyTail,61.52,651,4.1,2024-07-10
P00954,Pet Bed Medium Plus,Pets,WildFeast,3.95,69,4.9,2024-12-10
P00955,Dry Dog Food 5kg,Pets,Paw&Co,111.94,274,3.5,2025-04-24
P00956,Bird Seed 1kg Pro S - Silver,Pets,Paw&Co,4.98,541,3.8,2024-07-14
P00957,Pet Treats Mixed 500g,Pets,Paw&Co,183.42,122,5.0,2025-08-16
P00958,Pet Bed Medium L,Pets,HappyTail,108.12,369,4.5,2025-05-18
P00959,Cat Toys (6-pack),Pets,HappyTail,189.39,518,3.6,2025-05-16
P00960,Pet Bed Medium,Pets,AquaPets,18.26,66,3.9,2024-12-18
P00961,Bird Seed 1kg S - Silver,Pets,WildFeast,142.56,442,3.5,2025-10-17
P00962,Dog Leash Nylon Pro,Pets,WildFeast,82.43,116,3.9,2025-09-23
P00963,Pet Shampoo 250ml Max - Green,Pets,WildFeast,177.81,259,4.1,2024-07-17
P00964,Aquarium Filter,Pets,PetNest,193.86,283,5.0,2024-05-22
P00965,Pet Bed Medium,Pets,PetNest,104.27,15,4.9,2024-10-30
P00966,Cat Litter 10L Plus,Pets,HappyTail,52.97,389,3.9,2024-10-16
P00967,Cat Litter 10L 2.0 XL,Pets,AquaPets,185.24,86,3.7,2024-11-11
P00968,Dog Leash Nylon - Silver,Pets,WildFeast,17.14,246,3.3,2024-06-11
P00969,Aquarium Filter XL,Pets,WildFeast,47.83,66,5.0,2024-06-17
P00970,Cat Scratching Post - Red,Pets,FurryFriends,162.26,428,5.0,2024-08-04
P00971,Pet Bed Medium Pro - Red,Pets,WildFeast,144.36,264,3.8,2025-09-21
P00972,Cat Toys (6-pack) 2.0 XL - Red,Pets,PetNest,97.78,186,3.0,2024-12-17
P00973,Fish Flakes 200g M,Pets,PetNest,120.56,17,5.0,2024-07-19
P00974,Dog Leash Nylon Lite,Pets,WildFeast,104.69,426,4.5,2025-04-18
P00975,Aquarium Filter - Blue,Pets,HappyTail,5.79,645,2.9,2024-06-12
P00976,Pet Shampoo 250ml M,Pets,FurryFriends,45.09,457,2.7,2025-10-04
P00977,Pet Bed Medium - Silver,Pets,PetNest,193.48,125,3.6,2025-06-15
P00978,Dry Dog Food 5kg 2.0,Pets,HappyTail,80.88,500,4.4,2025-01-18
P00979,Fish Flakes 200g,Pets,HappyTail,68.59,610,3.6,2024-12-30
P00980,Small Animal Hay 1kg,Pets,AquaPets,111.22,232,3.7,2024-12-11
P00981,Bird Seed 1kg 2.0 - Blue,Pets,PetNest,124.98,126,4.2,2024-05-16
P00982,Cat Litter 10L Lite S,Pets,Paw&Co,64.17,221,2.9,2024-09-15
P00983,Bird Seed 1kg - White,Pets,WildFeast,113.43,602,3.9,2024-07-27
P00984,Small Animal Hay 1kg Plus,Pets,Paw&Co,136.54,110,4.1,2024-08-24
P00985,Pet Treats Mixed 500g Pro S - Black,Pets,AquaPets,181.96,660,4.1,2025-04-24
P00986,Fish Flakes 200g Max XL,Pets,PetNest,31.03,680,4.4,2024-07-11
P00987,Pet Treats Mixed 500g,Pets,AquaPets,143.78,54,2.1,2024-10-22
P00988,Pet Treats Mixed 500g,Pets,HappyTail,99.18,584,4.1,2025-07-06
P00989,Small Animal Hay 1kg L - Silver,Pets,HappyTail,32.19,589,5.0,2024-11-16
P00990,Cat Litter 10L,Pets,Paw&Co,196.00,20,3.3,2025-08-05
P00991,Dry Dog Food 5kg Max XL,Pets,WildFeast,55.45,477,5.0,2025-07-10
P00992,Cat Scratching Post Pro,Pets,FurryFriends,99.74,218,3.1,2024-07-29
P00993,Cat Scratching Post Plus,Pets,FurryFriends,5.83,146,2.8,2024-10-11
P00994,Aquarium Filter L,Pets,WildFeast,189.23,268,3.3,2025-09-24
P00995,Bird Seed 1kg,Pets,HappyTail,4.30,124,5.0,2024-10-09
P00996,Pet Bed Medium Lite S,Pets,PetNest,61.77,228,4.5,2024-11-24
P00997,Pet Shampoo 250ml Plus - White,Pets,AquaPets,111.93,101,3.8,2025-05-19
P00998,Dog Leash Nylon XL,Pets,HappyTail,148.29,613,3.1,2024-05-31
P00999,Dog Leash Nylon 2.0 - Silver,Pets,FurryFriends,193.92,321,4.4,2024-08-31
P01000,Bird Seed 1kg,Pets,Paw&Co,170.70,574,4.1,2025-05-09
